,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Atxn10.2,1.48E-22,-0.817947991,0.14,0.351,3.96E-18,4,Atxn10
Senp2.3,2.26E-22,-0.731696124,0.216,0.442,6.06E-18,4,Senp2
Sgk3,2.33E-22,0.706154292,0.461,0.3,6.26E-18,4,Sgk3
Slc43a2,2.61E-22,0.791728963,0.373,0.208,6.99E-18,4,Slc43a2
Smad3.2,3.58E-22,-0.747579199,0.162,0.376,9.60E-18,4,Smad3
Snx18.1,3.95E-22,-0.806800414,0.118,0.319,1.06E-17,4,Snx18
Fam91a1.2,4.12E-22,-0.804352182,0.124,0.328,1.11E-17,4,Fam91a1
Plgrkt,4.14E-22,-0.780829964,0.148,0.359,1.11E-17,4,Plgrkt
Frrs1.1,4.89E-22,-0.803656246,0.183,0.4,1.31E-17,4,Frrs1
Pitpna.1,4.92E-22,0.69228436,0.524,0.373,1.32E-17,4,Pitpna
Tnfrsf11a,5.22E-22,0.693908402,0.603,0.447,1.40E-17,4,Tnfrsf11a
Med12l.3,5.32E-22,-0.797922433,0.288,0.512,1.43E-17,4,Med12l
Galc.1,5.76E-22,0.74533827,0.266,0.144,1.55E-17,4,Galc
Herc1.1,5.99E-22,0.575197015,0.6,0.482,1.61E-17,4,Herc1
Zfp704.2,7.27E-22,0.786171283,0.395,0.231,1.95E-17,4,Zfp704
Rhoh.2,7.58E-22,-0.72505263,0.203,0.425,2.03E-17,4,Rhoh
Hif1a.3,1.00E-21,-0.966451489,0.14,0.335,2.69E-17,4,Hif1a
Sema4d,1.32E-21,-0.717318051,0.153,0.362,3.54E-17,4,Sema4d
Man1a2.2,1.91E-21,-0.734984754,0.323,0.542,5.13E-17,4,Man1a2
Slc7a8.2,2.27E-21,-0.798570974,0.286,0.51,6.08E-17,4,Slc7a8
Cacna1d.1,3.23E-21,-0.684896589,0.441,0.649,8.67E-17,4,Cacna1d
Elk3.1,4.93E-21,-0.779307908,0.277,0.494,1.32E-16,4,Elk3
Ipcef1.1,4.95E-21,-0.745889863,0.107,0.296,1.33E-16,4,Ipcef1
AU020206.2,5.79E-21,-0.475910466,0.328,0.552,1.55E-16,4,AU020206
Pald1.1,7.29E-21,-0.696775355,0.124,0.32,1.96E-16,4,Pald1
Sp100.3,9.77E-21,0.75377441,0.452,0.268,2.62E-16,4,Sp100
Fndc3a.3,1.29E-20,0.643497189,0.576,0.4,3.47E-16,4,Fndc3a
Rbm47.3,1.78E-20,0.607613483,0.666,0.537,4.79E-16,4,Rbm47
Ctsz.3,2.38E-20,-0.770716711,0.227,0.437,6.38E-16,4,Ctsz
Pik3r1.2,3.57E-20,-0.696792985,0.332,0.553,9.57E-16,4,Pik3r1
Lyst.3,3.95E-20,-0.541366097,0.279,0.499,1.06E-15,4,Lyst
Ncoa7,4.05E-20,0.754178862,0.26,0.112,1.09E-15,4,Ncoa7
Arhgap22.2,7.97E-20,-0.484043827,0.347,0.569,2.14E-15,4,Arhgap22
Iffo1.2,9.97E-20,-0.770898505,0.118,0.303,2.67E-15,4,Iffo1
Ube2h.1,1.00E-19,-0.669380885,0.251,0.466,2.68E-15,4,Ube2h
St3gal6.2,1.04E-19,-0.573581886,0.314,0.535,2.80E-15,4,St3gal6
Eya4.1,1.84E-19,-0.751900428,0.087,0.261,4.95E-15,4,Eya4
Pmepa1.3,2.32E-19,-0.475603825,0.234,0.434,6.22E-15,4,Pmepa1
Ctnnd2,2.48E-19,0.959152421,0.319,0.17,6.64E-15,4,Ctnnd2
Gfm2.2,2.78E-19,-0.662606846,0.162,0.359,7.45E-15,4,Gfm2
Phactr2.2,3.83E-19,0.702886719,0.491,0.326,1.03E-14,4,Phactr2
Atxn1.2,4.62E-19,0.585092829,0.614,0.519,1.24E-14,4,Atxn1
Son.2,5.47E-19,-0.494458429,0.679,0.831,1.47E-14,4,Son
Ap1b1,5.62E-19,0.677880037,0.303,0.185,1.51E-14,4,Ap1b1
Gapvd1.1,6.15E-19,0.612673559,0.528,0.406,1.65E-14,4,Gapvd1
Bach2.2,6.83E-19,-0.492459744,0.341,0.556,1.83E-14,4,Bach2
Parp14.3,8.09E-19,0.757672243,0.415,0.258,2.17E-14,4,Parp14
Camk1d.1,8.77E-19,0.497001951,0.913,0.888,2.35E-14,4,Camk1d
Naa35.1,9.78E-19,-0.768191362,0.12,0.298,2.62E-14,4,Naa35
Ints6l.3,1.09E-18,-0.678212185,0.413,0.611,2.92E-14,4,Ints6l
Sncaip.2,1.15E-18,-0.808921461,0.118,0.299,3.09E-14,4,Sncaip
Cdc42se2.2,1.54E-18,0.659005444,0.408,0.26,4.13E-14,4,Cdc42se2
Fkbp5.2,1.60E-18,0.65933689,0.467,0.416,4.30E-14,4,Fkbp5
Anks1.1,1.71E-18,0.609972028,0.539,0.401,4.60E-14,4,Anks1
Kdm7a.1,1.89E-18,0.643140536,0.474,0.355,5.08E-14,4,Kdm7a
Fgd2.3,1.92E-18,-0.672289685,0.417,0.612,5.16E-14,4,Fgd2
Cd37.2,1.96E-18,-0.681776576,0.247,0.451,5.25E-14,4,Cd37
Plek.1,1.99E-18,-0.551644458,0.275,0.485,5.34E-14,4,Plek
Map3k5.1,2.45E-18,0.5581326,0.552,0.439,6.57E-14,4,Map3k5
Afap1l1,2.77E-18,0.755549238,0.253,0.113,7.44E-14,4,Afap1l1
Prkca.2,3.13E-18,-0.645781426,0.354,0.565,8.40E-14,4,Prkca
Gm32036.2,3.74E-18,-0.797383307,0.227,0.422,1.00E-13,4,Gm32036
Cds1.3,4.20E-18,-0.696170874,0.109,0.283,1.13E-13,4,Cds1
Notch2.1,5.84E-18,0.636564892,0.502,0.354,1.57E-13,4,Notch2
Sort1.3,6.52E-18,-0.741827161,0.114,0.288,1.75E-13,4,Sort1
Abcg1.2,6.94E-18,-0.660574753,0.14,0.323,1.86E-13,4,Abcg1
Oxr1.1,7.23E-18,-0.60072542,0.378,0.586,1.94E-13,4,Oxr1
Nf1.2,7.42E-18,-0.611006901,0.443,0.635,1.99E-13,4,Nf1
Abcd2.1,1.04E-17,-0.638793493,0.17,0.36,2.80E-13,4,Abcd2
Gpr160,1.15E-17,0.718482373,0.269,0.144,3.07E-13,4,Gpr160
Plcg2.2,1.31E-17,-0.598389059,0.373,0.575,3.53E-13,4,Plcg2
Parp8.1,1.43E-17,0.547842187,0.644,0.547,3.85E-13,4,Parp8
Ppp1r9a.2,1.76E-17,-0.45153512,0.487,0.689,4.73E-13,4,Ppp1r9a
Creb3l2.2,2.32E-17,-0.661250305,0.105,0.273,6.21E-13,4,Creb3l2
B4galt6,2.36E-17,0.690849815,0.293,0.148,6.33E-13,4,B4galt6
Il15.1,2.44E-17,0.678350518,0.321,0.198,6.56E-13,4,Il15
Nfia.2,2.52E-17,-0.533225773,0.52,0.712,6.77E-13,4,Nfia
Mvb12b.3,2.66E-17,-0.681004778,0.249,0.446,7.15E-13,4,Mvb12b
Cd200r1,3.15E-17,0.708782579,0.258,0.134,8.45E-13,4,Cd200r1
Slc38a6.3,3.32E-17,0.684696204,0.386,0.251,8.91E-13,4,Slc38a6
Pbx3.1,4.24E-17,0.700343315,0.456,0.296,1.14E-12,4,Pbx3
Pde7a,6.20E-17,0.747267961,0.264,0.125,1.66E-12,4,Pde7a
Nfatc2,7.00E-17,0.661056278,0.376,0.237,1.88E-12,4,Nfatc2
Rad51b.2,7.40E-17,0.850765186,0.349,0.277,1.99E-12,4,Rad51b
Slc16a7.1,7.60E-17,0.616204414,0.421,0.319,2.04E-12,4,Slc16a7
Ssbp2.2,9.48E-17,-0.649949803,0.242,0.436,2.54E-12,4,Ssbp2
Adap2os.2,1.05E-16,-0.619784992,0.33,0.529,2.81E-12,4,Adap2os
Rrbp1.2,1.17E-16,-0.555261524,0.541,0.708,3.13E-12,4,Rrbp1
Hk2.1,1.47E-16,-0.630679637,0.299,0.495,3.94E-12,4,Hk2
Ptpn12,1.95E-16,0.693791623,0.275,0.142,5.24E-12,4,Ptpn12
Apobec1.3,2.56E-16,0.716900838,0.463,0.377,6.87E-12,4,Apobec1
Slc7a7.1,2.59E-16,-0.513873396,0.227,0.415,6.94E-12,4,Slc7a7
Rnf130,4.13E-16,0.558060213,0.515,0.362,1.11E-11,4,Rnf130
Rffl.2,5.29E-16,-0.479916485,0.223,0.407,1.42E-11,4,Rffl
Il6st.2,5.35E-16,-0.698887665,0.168,0.344,1.44E-11,4,Il6st
Zswim6.1,5.45E-16,0.455931359,0.786,0.745,1.46E-11,4,Zswim6
Pde4d.2,5.49E-16,0.718056544,0.472,0.356,1.47E-11,4,Pde4d
Oxct1.1,5.61E-16,-0.676104395,0.352,0.527,1.51E-11,4,Oxct1
Lims1.1,6.09E-16,-0.564204823,0.432,0.626,1.63E-11,4,Lims1
Skil.1,7.06E-16,-0.600993986,0.186,0.367,1.89E-11,4,Skil
Zfp652.2,7.42E-16,-0.508388991,0.404,0.6,1.99E-11,4,Zfp652
Nrip1.3,1.34E-15,-0.630138957,0.408,0.588,3.60E-11,4,Nrip1
Spire1.3,1.44E-15,-0.604347957,0.297,0.488,3.86E-11,4,Spire1
Inpp4a,1.50E-15,0.63035865,0.303,0.176,4.01E-11,4,Inpp4a
Tcf4.1,1.84E-15,0.448827274,0.81,0.743,4.95E-11,4,Tcf4
Rnf213.3,2.04E-15,0.785065491,0.439,0.3,5.47E-11,4,Rnf213
Il10rb.1,2.09E-15,0.641538325,0.345,0.217,5.62E-11,4,Il10rb
Nol4l.1,2.79E-15,-0.683982409,0.135,0.301,7.49E-11,4,Nol4l
Daglb.1,2.80E-15,-0.660349258,0.21,0.389,7.52E-11,4,Daglb
Aftph.1,3.33E-15,0.494244259,0.587,0.514,8.92E-11,4,Aftph
Insyn2b.1,3.69E-15,-0.564932455,0.275,0.462,9.90E-11,4,Insyn2b
Hpgd.2,3.76E-15,0.643136292,0.386,0.301,1.01E-10,4,Hpgd
Cdk14.2,3.88E-15,0.620864813,0.587,0.468,1.04E-10,4,Cdk14
Prkce.2,3.90E-15,-0.610988878,0.273,0.461,1.05E-10,4,Prkce
Rsrp1,4.30E-15,0.394209575,0.852,0.786,1.15E-10,4,Rsrp1
Pde4dip.1,4.55E-15,-0.618002563,0.107,0.262,1.22E-10,4,Pde4dip
Snap23.1,4.91E-15,0.583475415,0.323,0.218,1.32E-10,4,Snap23
Acer3.1,5.13E-15,-0.512031813,0.384,0.574,1.38E-10,4,Acer3
Gm4258.1,5.71E-15,-0.533260363,0.258,0.444,1.53E-10,4,Gm4258
Gna15.2,5.94E-15,-0.659464454,0.186,0.357,1.59E-10,4,Gna15
Akap13.1,6.27E-15,-0.510985893,0.491,0.67,1.68E-10,4,Akap13
Cerk.1,6.30E-15,-0.589191702,0.373,0.554,1.69E-10,4,Cerk
Taok3.2,6.69E-15,0.534116009,0.57,0.464,1.79E-10,4,Taok3
Cttnbp2nl.2,7.64E-15,-0.544195795,0.41,0.598,2.05E-10,4,Cttnbp2nl
Sesn1.1,9.65E-15,0.625550916,0.408,0.276,2.59E-10,4,Sesn1
Dock2.2,1.06E-14,-0.374561116,0.797,0.899,2.85E-10,4,Dock2
Apba1.2,1.47E-14,-0.588536644,0.321,0.508,3.94E-10,4,Apba1
Itgav.3,1.75E-14,-0.538735887,0.227,0.406,4.70E-10,4,Itgav
Rnf180.1,1.80E-14,-0.550738827,0.415,0.592,4.83E-10,4,Rnf180
Zfp608.2,1.86E-14,-0.528155817,0.207,0.381,4.99E-10,4,Zfp608
2610020C07Rik.2,2.23E-14,-0.563266437,0.122,0.274,5.99E-10,4,2610020C07Rik
Oprm1,2.32E-14,-0.594846247,0.105,0.25,6.22E-10,4,Oprm1
Stx16,2.41E-14,0.510198715,0.456,0.357,6.48E-10,4,Stx16
Phc2.1,2.49E-14,-0.587764832,0.288,0.466,6.68E-10,4,Phc2
Clip1,4.91E-14,-0.581465404,0.188,0.357,1.32E-09,4,Clip1
Nek7.1,5.04E-14,-0.521484722,0.485,0.648,1.35E-09,4,Nek7
Tent2.2,6.17E-14,0.521308618,0.461,0.355,1.66E-09,4,Tent2
Ctnnd1,7.05E-14,0.564381407,0.402,0.295,1.89E-09,4,Ctnnd1
Cd47,1.05E-13,0.619668225,0.319,0.198,2.82E-09,4,Cd47
Fggy,1.37E-13,0.607050095,0.297,0.174,3.69E-09,4,Fggy
Tpr,1.46E-13,0.548906238,0.526,0.395,3.92E-09,4,Tpr
Synj1,1.52E-13,0.542351303,0.498,0.368,4.09E-09,4,Synj1
Retreg1,1.71E-13,-0.519552934,0.393,0.572,4.60E-09,4,Retreg1
Lsamp.2,1.77E-13,1.001957561,0.443,0.381,4.75E-09,4,Lsamp
Lrch1.2,1.90E-13,-0.379355337,0.642,0.795,5.11E-09,4,Lrch1
Suclg2.1,1.99E-13,-0.512705315,0.179,0.34,5.34E-09,4,Suclg2
Ski.1,2.21E-13,-0.539278538,0.434,0.603,5.92E-09,4,Ski
Otulinl.2,2.25E-13,-0.477539086,0.478,0.649,6.05E-09,4,Otulinl
Chd9.2,2.36E-13,-0.376054628,0.745,0.871,6.33E-09,4,Chd9
Atp6v1c1.1,2.58E-13,-0.546128274,0.153,0.309,6.91E-09,4,Atp6v1c1
Dnmt3a.1,2.74E-13,-0.512821144,0.461,0.625,7.35E-09,4,Dnmt3a
Txndc16,3.99E-13,0.600834568,0.264,0.144,1.07E-08,4,Txndc16
Wdfy4,4.28E-13,0.645780641,0.502,0.431,1.15E-08,4,Wdfy4
Pard3b.3,4.34E-13,-0.612362317,0.284,0.458,1.17E-08,4,Pard3b
Gsap.2,4.73E-13,-0.418310472,0.36,0.539,1.27E-08,4,Gsap
Peli2.1,4.86E-13,-0.504701883,0.216,0.383,1.30E-08,4,Peli2
Spred1,5.59E-13,0.565863543,0.395,0.278,1.50E-08,4,Spred1
Aff1.3,5.60E-13,0.569129509,0.413,0.287,1.50E-08,4,Aff1
Serinc3.3,5.71E-13,0.334018821,0.703,0.686,1.53E-08,4,Serinc3
Snx9,6.35E-13,0.564322231,0.36,0.231,1.70E-08,4,Snx9
Rabep1.3,6.89E-13,0.429847557,0.561,0.498,1.85E-08,4,Rabep1
Ptbp3.2,8.51E-13,0.469332055,0.611,0.497,2.28E-08,4,Ptbp3
Ccr5.2,8.92E-13,-0.403457723,0.148,0.286,2.39E-08,4,Ccr5
Prune2.3,9.99E-13,0.557383637,0.354,0.25,2.68E-08,4,Prune2
Baz2b,1.03E-12,0.437559789,0.646,0.581,2.77E-08,4,Baz2b
Naip2.1,1.04E-12,-0.565429246,0.138,0.286,2.79E-08,4,Naip2
Mtdh,1.15E-12,-0.426837264,0.469,0.64,3.09E-08,4,Mtdh
Tnfrsf21.1,1.48E-12,-0.537395145,0.138,0.285,3.98E-08,4,Tnfrsf21
Acvr1.1,1.87E-12,-0.574149906,0.148,0.298,5.02E-08,4,Acvr1
Marcks.2,1.95E-12,-0.487803472,0.245,0.411,5.23E-08,4,Marcks
Atp8a1.1,2.28E-12,-0.457522262,0.642,0.727,6.11E-08,4,Atp8a1
Utrn,2.39E-12,0.602823391,0.321,0.187,6.41E-08,4,Utrn
Snx5,2.71E-12,0.509020218,0.541,0.436,7.26E-08,4,Snx5
Hivep3,2.96E-12,0.218732346,0.59,0.652,7.93E-08,4,Hivep3
Mast4.1,2.99E-12,-0.567698133,0.225,0.387,8.03E-08,4,Mast4
Gpatch2.1,3.12E-12,0.513657606,0.338,0.256,8.36E-08,4,Gpatch2
Rps6ka1.2,3.25E-12,-0.509034859,0.179,0.332,8.73E-08,4,Rps6ka1
Tubgcp5.3,4.53E-12,-0.556255956,0.269,0.434,1.22E-07,4,Tubgcp5
Gm37240.1,5.16E-12,-0.47521681,0.365,0.535,1.38E-07,4,Gm37240
Rab8b.1,5.35E-12,0.441853656,0.631,0.53,1.44E-07,4,Rab8b
Akap10.3,8.36E-12,0.470373992,0.572,0.466,2.24E-07,4,Akap10
Pik3cb.1,8.36E-12,-0.487698376,0.212,0.369,2.24E-07,4,Pik3cb
Ankrd11.2,9.19E-12,0.34170996,0.725,0.675,2.47E-07,4,Ankrd11
Zyg11b,1.34E-11,-0.526780772,0.142,0.283,3.59E-07,4,Zyg11b
Usp50,1.44E-11,-0.554125334,0.255,0.412,3.85E-07,4,Usp50
Gng2.1,1.45E-11,0.471929343,0.489,0.412,3.89E-07,4,Gng2
Dram2.2,1.52E-11,0.536764633,0.376,0.244,4.07E-07,4,Dram2
Klf7,1.71E-11,0.550494,0.328,0.228,4.60E-07,4,Klf7
Otulin.2,1.79E-11,-0.584956987,0.168,0.315,4.81E-07,4,Otulin
Slc36a1.2,1.85E-11,-0.581129406,0.135,0.271,4.96E-07,4,Slc36a1
Gnas.1,2.36E-11,-0.583590902,0.229,0.38,6.32E-07,4,Gnas
Rtn1.3,2.38E-11,-0.464719163,0.242,0.399,6.39E-07,4,Rtn1
Arhgap31,2.42E-11,0.55988343,0.417,0.322,6.50E-07,4,Arhgap31
Dcakd.2,2.60E-11,-0.546708138,0.159,0.303,6.99E-07,4,Dcakd
Pld1.2,2.71E-11,-0.564972416,0.328,0.48,7.27E-07,4,Pld1
Eml4.1,2.75E-11,-0.531716895,0.41,0.564,7.38E-07,4,Eml4
Fer.2,3.08E-11,0.483993254,0.417,0.348,8.26E-07,4,Fer
Ppp3ca.1,3.19E-11,0.3694268,0.867,0.814,8.55E-07,4,Ppp3ca
Gspt1.2,3.67E-11,-0.581613728,0.129,0.263,9.84E-07,4,Gspt1
Map11.1,3.71E-11,-0.535688146,0.12,0.252,9.95E-07,4,Map11
Cdk17.3,3.86E-11,-0.536641071,0.21,0.361,1.04E-06,4,Cdk17
Hivep2.1,4.05E-11,0.626526257,0.341,0.232,1.09E-06,4,Hivep2
Sh3kbp1.1,4.38E-11,-0.439153731,0.561,0.692,1.17E-06,4,Sh3kbp1
Pias1,4.43E-11,0.386153283,0.611,0.546,1.19E-06,4,Pias1
Ust,4.56E-11,0.624655889,0.33,0.218,1.22E-06,4,Ust
Snx24.1,4.98E-11,0.325426733,0.629,0.622,1.34E-06,4,Snx24
Arglu1.2,5.46E-11,-0.433236273,0.354,0.516,1.46E-06,4,Arglu1
Ttc28.1,6.44E-11,-0.329967592,0.472,0.631,1.73E-06,4,Ttc28
Prex1.2,7.47E-11,-0.425057453,0.426,0.58,2.00E-06,4,Prex1
Lyn.1,7.55E-11,-0.304371795,0.808,0.884,2.03E-06,4,Lyn
Vps13c.2,1.03E-10,0.424269585,0.566,0.45,2.76E-06,4,Vps13c
Traf3.2,1.09E-10,-0.416037686,0.218,0.365,2.92E-06,4,Traf3
Cpeb2.2,1.19E-10,-0.585905133,0.186,0.327,3.19E-06,4,Cpeb2
Cotl1.1,1.23E-10,-0.550665487,0.255,0.406,3.29E-06,4,Cotl1
Atp2c1.2,1.27E-10,-0.503837036,0.306,0.462,3.42E-06,4,Atp2c1
Cebpz.2,1.34E-10,-0.559436345,0.129,0.258,3.60E-06,4,Cebpz
4930444A19Rik.2,1.40E-10,-0.405753132,0.26,0.409,3.77E-06,4,4930444A19Rik
Fbrsl1.2,1.56E-10,-0.459380919,0.225,0.374,4.20E-06,4,Fbrsl1
Cyth4.1,1.66E-10,-0.397690032,0.557,0.698,4.46E-06,4,Cyth4
Nmt1.1,2.20E-10,-0.460106645,0.159,0.293,5.90E-06,4,Nmt1
Klhl7.1,2.23E-10,-0.514759252,0.124,0.252,6.00E-06,4,Klhl7
Ptpn1.1,2.45E-10,-0.38926797,0.277,0.429,6.57E-06,4,Ptpn1
Rb1.1,2.68E-10,0.473636493,0.561,0.438,7.19E-06,4,Rb1
Gm17106.1,2.73E-10,-0.510552509,0.157,0.292,7.33E-06,4,Gm17106
Adap2.2,2.79E-10,-0.404027959,0.592,0.729,7.48E-06,4,Adap2
Tlr7.1,2.99E-10,0.336663881,0.485,0.463,8.03E-06,4,Tlr7
3110082I17Rik.1,3.04E-10,-0.567842867,0.216,0.353,8.15E-06,4,3110082I17Rik
Rnf216.2,3.47E-10,-0.46430679,0.539,0.66,9.32E-06,4,Rnf216
Bmp2k.2,3.52E-10,-0.396318791,0.581,0.717,9.45E-06,4,Bmp2k
Cd84.2,4.97E-10,-0.487008827,0.489,0.609,1.33E-05,4,Cd84
Ppard.1,5.06E-10,-0.526761884,0.199,0.339,1.36E-05,4,Ppard
Svil.1,5.25E-10,0.518997747,0.382,0.297,1.41E-05,4,Svil
Tmem245.1,5.42E-10,-0.435437431,0.19,0.328,1.46E-05,4,Tmem245
AY036118.1,5.95E-10,-0.343769057,0.716,0.821,1.60E-05,4,AY036118
Arhgap25.3,5.97E-10,-0.445051716,0.349,0.501,1.60E-05,4,Arhgap25
Nbea.2,5.98E-10,-0.52573391,0.242,0.386,1.61E-05,4,Nbea
Lcp1.3,7.65E-10,0.434487111,0.541,0.427,2.05E-05,4,Lcp1
Ctsb.2,7.71E-10,0.422219724,0.624,0.523,2.07E-05,4,Ctsb
Ptgds,7.75E-10,0.629417622,0.258,0.18,2.08E-05,4,Ptgds
Specc1l.1,8.18E-10,0.465842266,0.29,0.212,2.20E-05,4,Specc1l
Arhgap45.3,9.49E-10,-0.421379753,0.607,0.734,2.55E-05,4,Arhgap45
Lrba.2,9.75E-10,-0.482170456,0.249,0.394,2.62E-05,4,Lrba
Susd6.3,1.03E-09,0.423448091,0.537,0.473,2.76E-05,4,Susd6
Naip5.1,1.11E-09,-0.446009699,0.159,0.289,2.98E-05,4,Naip5
Stat5b,1.13E-09,0.517779991,0.4,0.293,3.02E-05,4,Stat5b
Apaf1.1,1.30E-09,0.513205318,0.271,0.166,3.48E-05,4,Apaf1
Adam10.2,1.47E-09,-0.410804046,0.279,0.426,3.94E-05,4,Adam10
Stat2.1,1.47E-09,0.587996032,0.282,0.176,3.95E-05,4,Stat2
Pnpla7.1,1.75E-09,-0.483533204,0.474,0.6,4.69E-05,4,Pnpla7
Pip4k2a.2,1.90E-09,0.319374393,0.856,0.826,5.10E-05,4,Pip4k2a
Rassf4.1,2.03E-09,0.507739813,0.297,0.207,5.44E-05,4,Rassf4
Kat2b.1,2.07E-09,0.48829279,0.33,0.222,5.56E-05,4,Kat2b
Fam172a.1,2.20E-09,0.329682938,0.725,0.678,5.91E-05,4,Fam172a
Comt.1,2.27E-09,-0.433956965,0.321,0.469,6.10E-05,4,Comt
Ptpro,2.41E-09,0.39116146,0.332,0.289,6.47E-05,4,Ptpro
Sdccag8.2,2.42E-09,-0.52395993,0.286,0.426,6.50E-05,4,Sdccag8
Sos2,2.56E-09,0.490274124,0.273,0.184,6.86E-05,4,Sos2
Agfg1,2.56E-09,0.467818108,0.269,0.183,6.88E-05,4,Agfg1
Epb41.1,2.70E-09,0.497083236,0.365,0.287,7.25E-05,4,Epb41
Gas7.2,2.91E-09,0.582466209,0.29,0.171,7.80E-05,4,Gas7
Ccm2.1,3.09E-09,0.511918309,0.349,0.247,8.28E-05,4,Ccm2
Fhit.2,3.10E-09,-0.480059327,0.365,0.513,8.31E-05,4,Fhit
Ccdc93.2,3.16E-09,-0.368137124,0.218,0.35,8.49E-05,4,Ccdc93
Mapk14.2,3.38E-09,0.378088913,0.522,0.454,9.07E-05,4,Mapk14
Cnot2.1,3.79E-09,-0.453210274,0.358,0.501,0.000101695,4,Cnot2
Phip.3,3.89E-09,0.419532323,0.533,0.455,0.000104346,4,Phip
Tbc1d22a.1,3.93E-09,-0.430384336,0.417,0.56,0.000105582,4,Tbc1d22a
Rin3.2,4.08E-09,-0.258517997,0.179,0.293,0.000109428,4,Rin3
Slc29a3.2,4.09E-09,-0.433877457,0.162,0.287,0.000109634,4,Slc29a3
Trim2.2,4.60E-09,-0.465599019,0.135,0.254,0.00012351,4,Trim2
Ptprj.2,5.05E-09,0.275349295,0.828,0.835,0.000135494,4,Ptprj
Tspan14.2,5.32E-09,-0.434720356,0.275,0.416,0.000142843,4,Tspan14
Csf1r.3,5.38E-09,-0.335845186,0.721,0.824,0.00014433,4,Csf1r
Fam49b.2,7.37E-09,-0.277302834,0.786,0.863,0.000197707,4,Fam49b
Dnajb14.2,7.54E-09,0.472991057,0.33,0.256,0.000202281,4,Dnajb14
Xist.1,7.89E-09,-0.534025732,0.426,0.544,0.000211737,4,Xist
Aim2.1,8.13E-09,-0.375097018,0.306,0.447,0.000218249,4,Aim2
Ip6k1.1,1.02E-08,0.421878527,0.38,0.3,0.000273978,4,Ip6k1
Trafd1.2,1.13E-08,0.409097003,0.297,0.235,0.000302402,4,Trafd1
Rassf3.2,1.44E-08,-0.487917198,0.221,0.351,0.0003862,4,Rassf3
Atxn7l1.1,1.62E-08,0.362494181,0.561,0.504,0.000435035,4,Atxn7l1
Fchsd2.3,1.65E-08,-0.331834377,0.622,0.747,0.000441617,4,Fchsd2
Trpm2.1,1.71E-08,-0.420627553,0.144,0.26,0.000458048,4,Trpm2
Appl2,1.76E-08,0.405177814,0.286,0.236,0.000471276,4,Appl2
Daam1.1,1.90E-08,-0.439466564,0.153,0.271,0.000509702,4,Daam1
Cbl,1.97E-08,0.397995772,0.528,0.442,0.000528852,4,Cbl
Pou2f2.2,2.10E-08,-0.320920961,0.426,0.566,0.000563555,4,Pou2f2
Znrf2.1,2.11E-08,-0.480366789,0.319,0.447,0.000566512,4,Znrf2
Rai1.1,2.19E-08,-0.397614842,0.21,0.337,0.000587818,4,Rai1
Rapgef1.2,2.43E-08,-0.442966927,0.325,0.456,0.000653038,4,Rapgef1
Vav2.2,2.47E-08,-0.450919458,0.21,0.337,0.00066358,4,Vav2
Smurf1,3.08E-08,-0.415098332,0.183,0.305,0.000827136,4,Smurf1
Snx30.1,3.77E-08,0.386157911,0.43,0.371,0.001010469,4,Snx30
Stk3.1,3.87E-08,0.395597218,0.456,0.368,0.001039047,4,Stk3
Sipa1l1.2,4.13E-08,-0.495888241,0.301,0.426,0.001107236,4,Sipa1l1
Mgat5.1,4.19E-08,-0.373249347,0.511,0.635,0.001123336,4,Mgat5
Plekho1.2,4.26E-08,-0.27424278,0.317,0.45,0.001143511,4,Plekho1
Rasa1.2,4.30E-08,0.391068235,0.485,0.407,0.001153511,4,Rasa1
Nsmce2.2,4.66E-08,0.396943351,0.52,0.438,0.001251788,4,Nsmce2
Gna13.1,4.97E-08,-0.427616826,0.162,0.279,0.001333734,4,Gna13
Nlk.1,5.08E-08,-0.402431338,0.258,0.388,0.00136369,4,Nlk
Znrf1.1,5.44E-08,-0.432964547,0.17,0.288,0.001459412,4,Znrf1
5031439G07Rik,5.53E-08,0.457811585,0.266,0.185,0.001483948,4,5031439G07Rik
Ccdc88a.2,5.55E-08,0.482817393,0.365,0.304,0.001490341,4,Ccdc88a
Tmem273.2,5.94E-08,-0.431624493,0.151,0.264,0.00159481,4,Tmem273
Atp6v1h,5.97E-08,0.352780161,0.258,0.222,0.00160257,4,Atp6v1h
Pik3r5.2,6.14E-08,-0.399571935,0.194,0.316,0.001647479,4,Pik3r5
Mitf.2,6.16E-08,-0.402039379,0.686,0.745,0.001652321,4,Mitf
Tut7.1,6.22E-08,0.398843636,0.441,0.356,0.0016684,4,Tut7
Entpd1.2,6.90E-08,-0.339117363,0.566,0.693,0.001850324,4,Entpd1
Pias2.1,8.89E-08,-0.353306406,0.218,0.341,0.002385765,4,Pias2
Myo1f.2,8.95E-08,-0.360969362,0.631,0.724,0.002402505,4,Myo1f
Pfkfb3.1,9.11E-08,-0.38757962,0.205,0.326,0.002444095,4,Pfkfb3
Ank.2,1.17E-07,-0.763430211,0.26,0.354,0.003141271,4,Ank
Ncoa2.1,1.18E-07,0.388857588,0.576,0.5,0.003171756,4,Ncoa2
Nfkb1.2,1.26E-07,-0.335836433,0.452,0.584,0.003381869,4,Nfkb1
Asah1,1.26E-07,0.373343983,0.417,0.335,0.003390864,4,Asah1
