,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Hdgfl3,1.04E-61,-0.309476412,0.284,0.212,2.80E-57,5,Hdgfl3
Tmem245,1.07E-61,-0.177384199,0.342,0.23,2.88E-57,5,Tmem245
Sec62,1.22E-61,-0.157084701,0.389,0.259,3.28E-57,5,Sec62
Actb.2,1.24E-61,-0.362474774,0.338,0.274,3.32E-57,5,Actb
Gnai1.3,1.27E-61,-0.89631945,0.362,0.449,3.41E-57,5,Gnai1
Adamts4,1.49E-61,0.104911055,0.333,0.163,3.99E-57,5,Adamts4
Efnb3,1.52E-61,-0.31985106,0.532,0.423,4.09E-57,5,Efnb3
Fyn,1.55E-61,1.71422236,0.544,0.21,4.15E-57,5,Fyn
Mindy3,1.68E-61,-0.132100468,0.255,0.151,4.51E-57,5,Mindy3
Fbxl5.3,1.71E-61,0.447433042,0.792,0.445,4.58E-57,5,Fbxl5
Zfp652,2.29E-61,-0.114627168,0.282,0.166,6.13E-57,5,Zfp652
Rif1,2.80E-61,-0.549224472,0.336,0.318,7.50E-57,5,Rif1
Gmds,2.98E-61,-0.16715696,0.391,0.243,8.01E-57,5,Gmds
Dner,3.08E-61,0.406939743,0.264,0.073,8.27E-57,5,Dner
Lrrc28.2,3.89E-61,-0.192433261,0.414,0.282,1.04E-56,5,Lrrc28
Slc22a23.1,4.01E-61,0.936737461,0.839,0.476,1.08E-56,5,Slc22a23
Cux1.1,4.04E-61,0.183109089,0.43,0.213,1.08E-56,5,Cux1
Cep85l,4.43E-61,-0.114783329,0.336,0.208,1.19E-56,5,Cep85l
T2,4.56E-61,0.308464875,0.271,0.09,1.22E-56,5,T2
Umad1,4.99E-61,-0.125392196,0.409,0.266,1.34E-56,5,Umad1
Adam10.1,5.05E-61,-0.498094592,0.36,0.339,1.36E-56,5,Adam10
Rc3h1.1,5.05E-61,0.146989511,0.553,0.314,1.36E-56,5,Rc3h1
Dock5.3,5.30E-61,-1.193101735,0.264,0.52,1.42E-56,5,Dock5
Cd82,5.36E-61,0.120778125,0.293,0.137,1.44E-56,5,Cd82
Klhdc10,5.43E-61,-0.11053994,0.3,0.172,1.46E-56,5,Klhdc10
Gm47271,5.56E-61,0.202577757,0.535,0.28,1.49E-56,5,Gm47271
Slc9a9.1,6.41E-61,0.439586831,0.745,0.405,1.72E-56,5,Slc9a9
Prkcq.2,6.46E-61,0.173112327,0.633,0.367,1.73E-56,5,Prkcq
Phyhipl.1,7.03E-61,0.994444036,0.626,0.249,1.89E-56,5,Phyhipl
Tmem63a.3,7.10E-61,-0.508989348,0.445,0.415,1.91E-56,5,Tmem63a
Ccnh,7.31E-61,-0.135530789,0.255,0.154,1.96E-56,5,Ccnh
Pik3c2b.3,7.35E-61,-0.19023811,0.651,0.492,1.97E-56,5,Pik3c2b
Car2.3,7.53E-61,-0.984730196,0.566,0.774,2.02E-56,5,Car2
Prkacb.2,7.83E-61,-0.461366862,0.378,0.337,2.10E-56,5,Prkacb
Hsp90b1,8.35E-61,-0.238594547,0.286,0.204,2.24E-56,5,Hsp90b1
Hsp90ab1.4,8.36E-61,-0.367423444,0.412,0.32,2.24E-56,5,Hsp90ab1
Slc12a6,8.54E-61,-0.182456289,0.452,0.313,2.29E-56,5,Slc12a6
Phip,9.14E-61,-0.127618879,0.575,0.398,2.45E-56,5,Phip
Yaf2,9.69E-61,0.151294558,0.251,0.093,2.60E-56,5,Yaf2
Ube3c,1.25E-60,-0.186212079,0.463,0.316,3.35E-56,5,Ube3c
Gfod1,1.39E-60,0.436019801,0.425,0.17,3.73E-56,5,Gfod1
9330159F19Rik.2,1.66E-60,-0.557923261,0.385,0.35,4.44E-56,5,9330159F19Rik
Tom1,1.84E-60,-0.119587359,0.284,0.17,4.94E-56,5,Tom1
Fam120c,1.90E-60,-0.130517112,0.345,0.218,5.10E-56,5,Fam120c
Ddx39b,2.03E-60,-0.148257168,0.251,0.156,5.46E-56,5,Ddx39b
Luzp2,2.07E-60,1.410527318,0.456,0.131,5.56E-56,5,Luzp2
Dicer1,2.29E-60,0.326314365,0.51,0.246,6.15E-56,5,Dicer1
Coro2b,2.30E-60,0.432338536,0.302,0.094,6.17E-56,5,Coro2b
Nfib.2,2.41E-60,-0.262350074,0.555,0.42,6.47E-56,5,Nfib
Smc5,2.62E-60,-0.152252993,0.331,0.218,7.04E-56,5,Smc5
Ppp3cc,2.81E-60,-0.112147718,0.289,0.169,7.55E-56,5,Ppp3cc
Srsf2,2.85E-60,-0.227503917,0.405,0.296,7.65E-56,5,Srsf2
Ppp2r2c.2,3.24E-60,-0.245814977,0.304,0.224,8.70E-56,5,Ppp2r2c
Atg4c,3.35E-60,-0.554158206,0.378,0.362,9.00E-56,5,Atg4c
Ctdspl2,3.39E-60,-0.218143987,0.313,0.215,9.10E-56,5,Ctdspl2
Stat2,3.43E-60,0.259827621,0.268,0.093,9.21E-56,5,Stat2
Tfcp2,4.39E-60,0.106397488,0.266,0.12,1.18E-55,5,Tfcp2
Plekhm3,4.54E-60,-0.173648634,0.362,0.248,1.22E-55,5,Plekhm3
Aopep,5.05E-60,-0.186915135,0.756,0.573,1.36E-55,5,Aopep
Nfyc,5.83E-60,-0.12718314,0.302,0.185,1.56E-55,5,Nfyc
Chd7.1,6.44E-60,0.181158553,0.776,0.49,1.73E-55,5,Chd7
Inpp5f.3,6.81E-60,-0.878843984,0.387,0.49,1.83E-55,5,Inpp5f
Mat2a,7.14E-60,-0.188414567,0.653,0.505,1.92E-55,5,Mat2a
Cwf19l2,7.23E-60,-0.115793861,0.347,0.212,1.94E-55,5,Cwf19l2
Enox1.1,7.30E-60,-0.699712084,0.801,0.835,1.96E-55,5,Enox1
Trappc10.1,7.54E-60,-0.314743638,0.396,0.316,2.02E-55,5,Trappc10
Kpna4,7.86E-60,-0.116994695,0.447,0.295,2.11E-55,5,Kpna4
Avl9,7.99E-60,-0.164211059,0.273,0.171,2.14E-55,5,Avl9
Med14,8.07E-60,0.14623638,0.34,0.16,2.16E-55,5,Med14
Slmap,8.60E-60,-0.178377522,0.349,0.236,2.31E-55,5,Slmap
Prrc2b,8.71E-60,-0.169789385,0.318,0.213,2.34E-55,5,Prrc2b
Akt3.1,9.85E-60,-0.195970483,0.468,0.326,2.64E-55,5,Akt3
AW554918,1.10E-59,-0.315439466,0.441,0.34,2.96E-55,5,AW554918
Rbm25,1.15E-59,-0.215217458,0.707,0.542,3.09E-55,5,Rbm25
Cfl2.1,1.52E-59,-0.112596747,0.38,0.244,4.08E-55,5,Cfl2
Ahcyl2,1.66E-59,-0.207511442,0.362,0.232,4.47E-55,5,Ahcyl2
Dixdc1.3,2.01E-59,-0.116518937,0.633,0.455,5.41E-55,5,Dixdc1
Herpud2,2.09E-59,0.145549206,0.271,0.114,5.62E-55,5,Herpud2
Tanc1.3,2.50E-59,-0.856622238,0.342,0.441,6.72E-55,5,Tanc1
Relch,2.68E-59,0.134632219,0.586,0.343,7.20E-55,5,Relch
Osbpl8,2.72E-59,-0.121527387,0.311,0.188,7.29E-55,5,Osbpl8
Limk2,2.74E-59,-0.111003437,0.251,0.146,7.34E-55,5,Limk2
Map2,2.81E-59,0.227680713,0.535,0.292,7.53E-55,5,Map2
Gm49797,3.06E-59,-0.189199622,0.28,0.18,8.21E-55,5,Gm49797
Sbf2.2,3.71E-59,-0.22191632,0.62,0.474,9.95E-55,5,Sbf2
Asap1.1,5.04E-59,-0.332507321,0.338,0.263,1.35E-54,5,Asap1
Ankrd44,5.76E-59,1.08437644,0.606,0.238,1.55E-54,5,Ankrd44
Ncl,5.95E-59,-0.155020975,0.268,0.173,1.60E-54,5,Ncl
Adam22,6.83E-59,0.123383837,0.626,0.382,1.83E-54,5,Adam22
Fam219a,1.01E-58,-0.110236029,0.374,0.23,2.70E-54,5,Fam219a
Lrrc8c,1.01E-58,0.448366706,0.434,0.178,2.71E-54,5,Lrrc8c
Slc48a1,1.14E-58,-0.241986319,0.434,0.33,3.05E-54,5,Slc48a1
Elovl6,1.15E-58,0.478307054,0.485,0.207,3.09E-54,5,Elovl6
Spag9.1,1.19E-58,-0.223958281,0.747,0.584,3.18E-54,5,Spag9
Shisa4.2,1.27E-58,0.162897886,0.557,0.317,3.41E-54,5,Shisa4
Fez1.2,1.37E-58,-0.299286894,0.418,0.325,3.69E-54,5,Fez1
Herc4,1.44E-58,-0.326886029,0.472,0.385,3.87E-54,5,Herc4
Micu2.1,1.49E-58,-0.430530177,0.298,0.25,4.01E-54,5,Micu2
Ctnnd1,1.71E-58,-0.317251519,0.282,0.219,4.59E-54,5,Ctnnd1
B3galt1.2,1.99E-58,-0.628568211,0.832,0.802,5.33E-54,5,B3galt1
Xpo4,2.01E-58,-0.171614084,0.251,0.16,5.39E-54,5,Xpo4
Ralgps1.3,2.17E-58,0.832484623,0.922,0.619,5.82E-54,5,Ralgps1
Trip12,2.45E-58,0.596999665,0.765,0.402,6.58E-54,5,Trip12
Txndc16,2.78E-58,0.240684133,0.74,0.454,7.46E-54,5,Txndc16
Bcl2l1,3.12E-58,-0.581311232,0.638,0.599,8.39E-54,5,Bcl2l1
Dennd5b,3.51E-58,-0.430800116,0.416,0.347,9.43E-54,5,Dennd5b
Psme4.1,3.95E-58,0.234968107,0.673,0.393,1.06E-53,5,Psme4
Canx,4.04E-58,-0.235855936,0.284,0.205,1.08E-53,5,Canx
Prkca,4.18E-58,-0.713013836,0.609,0.625,1.12E-53,5,Prkca
4933400F21Rik,4.22E-58,0.267055931,0.356,0.155,1.13E-53,5,4933400F21Rik
Igf1r,4.22E-58,-0.906983322,0.403,0.492,1.13E-53,5,Igf1r
Trpc1,4.68E-58,-0.120928066,0.358,0.229,1.26E-53,5,Trpc1
Tmem117.3,5.21E-58,-1.606137649,0.096,0.364,1.40E-53,5,Tmem117
Gm1992,5.84E-58,0.307717599,0.251,0.074,1.57E-53,5,Gm1992
E130307A14Rik,6.31E-58,-0.44902537,0.351,0.301,1.69E-53,5,E130307A14Rik
Pura,7.47E-58,-0.138721889,0.347,0.227,2.00E-53,5,Pura
Ddx50,7.65E-58,-0.158175304,0.34,0.229,2.05E-53,5,Ddx50
Tbc1d23.1,8.10E-58,-0.210536691,0.298,0.205,2.17E-53,5,Tbc1d23
Copg2,8.46E-58,-0.158597619,0.34,0.215,2.27E-53,5,Copg2
Dnm1l,8.96E-58,-0.152287822,0.302,0.205,2.40E-53,5,Dnm1l
Slk.1,9.42E-58,0.857583785,0.743,0.363,2.53E-53,5,Slk
Rasal2.2,1.11E-57,-0.367391947,0.472,0.367,2.99E-53,5,Rasal2
Abca8a.2,1.47E-57,-1.193004716,0.271,0.433,3.93E-53,5,Abca8a
Smyd3,2.07E-57,-0.161195493,0.49,0.315,5.55E-53,5,Smyd3
Pip5k1b,2.24E-57,0.973634408,0.277,0.045,6.01E-53,5,Pip5k1b
Dnmt3a.2,2.25E-57,0.507139764,0.749,0.4,6.03E-53,5,Dnmt3a
Rnf169,2.47E-57,-0.316982489,0.291,0.209,6.62E-53,5,Rnf169
Rictor.2,2.54E-57,0.872297842,0.68,0.307,6.81E-53,5,Rictor
Gsn.2,3.22E-57,0.351994007,0.459,0.213,8.63E-53,5,Gsn
Ext1.2,3.33E-57,-0.105363417,0.611,0.419,8.93E-53,5,Ext1
Calm1,3.52E-57,-0.259949633,0.266,0.19,9.44E-53,5,Calm1
Rps6ka5.2,3.80E-57,-0.428138309,0.546,0.468,1.02E-52,5,Rps6ka5
Csad,4.05E-57,0.520875914,0.275,0.073,1.09E-52,5,Csad
Mycbp2.3,4.06E-57,-0.423843255,0.85,0.746,1.09E-52,5,Mycbp2
Chd4,4.38E-57,0.159954141,0.517,0.29,1.17E-52,5,Chd4
Ncoa7.1,5.29E-57,-0.114813084,0.371,0.232,1.42E-52,5,Ncoa7
Birc2,6.85E-57,0.295022922,0.295,0.115,1.84E-52,5,Birc2
Snx15,7.09E-57,0.25297775,0.345,0.149,1.90E-52,5,Snx15
Cep97.2,7.95E-57,-0.150038737,0.515,0.367,2.13E-52,5,Cep97
Lamp2,8.09E-57,-0.253602046,0.394,0.295,2.17E-52,5,Lamp2
Wrn.2,1.02E-56,-0.256247579,0.313,0.225,2.74E-52,5,Wrn
Tmem151a,1.12E-56,-0.176268337,0.519,0.384,2.99E-52,5,Tmem151a
Cpsf7,1.16E-56,-0.165371603,0.291,0.197,3.12E-52,5,Cpsf7
Arap1,1.18E-56,0.207600723,0.284,0.115,3.17E-52,5,Arap1
Stam,1.54E-56,0.130267251,0.271,0.12,4.14E-52,5,Stam
Ncoa3.1,1.68E-56,-0.294816495,0.347,0.272,4.51E-52,5,Ncoa3
Bdp1,2.08E-56,-0.107957044,0.298,0.185,5.59E-52,5,Bdp1
Prkcz.1,2.17E-56,0.326058568,0.792,0.473,5.81E-52,5,Prkcz
Tmeff2.1,2.26E-56,0.799937171,0.998,0.991,6.07E-52,5,Tmeff2
Rdx.1,2.49E-56,0.117724785,0.562,0.34,6.67E-52,5,Rdx
Gpcpd1,2.73E-56,0.414679343,0.322,0.11,7.32E-52,5,Gpcpd1
Kcnq1ot1.2,2.75E-56,-0.153251039,0.55,0.381,7.37E-52,5,Kcnq1ot1
Ifi27,3.02E-56,0.141342707,0.275,0.119,8.10E-52,5,Ifi27
Ccdc66,3.12E-56,-0.249370505,0.251,0.182,8.38E-52,5,Ccdc66
Rhou.2,3.14E-56,-0.506495049,0.485,0.451,8.43E-52,5,Rhou
Smc1a,3.35E-56,-0.252550575,0.251,0.174,8.98E-52,5,Smc1a
Qdpr.2,3.94E-56,-0.347602146,0.468,0.396,1.06E-51,5,Qdpr
Nfkb1,4.30E-56,-0.116356879,0.262,0.157,1.15E-51,5,Nfkb1
Cpne1,4.73E-56,-0.167268301,0.266,0.176,1.27E-51,5,Cpne1
Stmn4.2,5.09E-56,-0.50751637,0.452,0.425,1.37E-51,5,Stmn4
Kdm3a,5.12E-56,-0.216652399,0.266,0.188,1.37E-51,5,Kdm3a
Jak2.2,5.41E-56,-0.224540047,0.427,0.319,1.45E-51,5,Jak2
Tanc2.2,6.24E-56,-1.093999349,0.268,0.433,1.68E-51,5,Tanc2
Mapk14,6.36E-56,-0.172213808,0.268,0.181,1.71E-51,5,Mapk14
Rabgap1.1,6.40E-56,0.245977943,0.709,0.423,1.72E-51,5,Rabgap1
Rhobtb3.1,6.54E-56,-0.186119424,0.306,0.208,1.75E-51,5,Rhobtb3
Mfsd14a.1,7.86E-56,-0.248212281,0.262,0.191,2.11E-51,5,Mfsd14a
Appl2,9.65E-56,-0.418371709,0.351,0.317,2.59E-51,5,Appl2
Inf2,1.06E-55,-0.254569859,0.423,0.326,2.84E-51,5,Inf2
Cfdp1,1.08E-55,-0.176141213,0.291,0.189,2.91E-51,5,Cfdp1
Ubn2,1.19E-55,0.149747877,0.785,0.509,3.19E-51,5,Ubn2
Sema6d,1.29E-55,-0.277860969,0.696,0.528,3.46E-51,5,Sema6d
Shprh,1.30E-55,-0.138245326,0.349,0.229,3.49E-51,5,Shprh
Ctnna2.3,1.38E-55,-1.030067875,0.685,0.734,3.70E-51,5,Ctnna2
Plxnb3,1.40E-55,0.132785598,0.575,0.349,3.74E-51,5,Plxnb3
Acot7.2,1.41E-55,-0.356592247,0.311,0.257,3.78E-51,5,Acot7
Ctnnd2.2,1.43E-55,-0.174525328,0.492,0.321,3.83E-51,5,Ctnnd2
Fbxo7.2,1.49E-55,-0.404782303,0.353,0.314,4.00E-51,5,Fbxo7
Etv6,1.52E-55,1.535057115,0.416,0.127,4.07E-51,5,Etv6
Gm36975,1.58E-55,0.577264205,0.568,0.257,4.25E-51,5,Gm36975
Akap11,1.68E-55,-0.240364681,0.284,0.207,4.52E-51,5,Akap11
Slf2,2.10E-55,-0.123116556,0.302,0.194,5.64E-51,5,Slf2
Nfix,2.18E-55,-0.261398831,0.566,0.449,5.85E-51,5,Nfix
Fggy.1,2.24E-55,-0.134251932,0.3,0.188,6.02E-51,5,Fggy
Jakmip2.1,2.25E-55,-0.128667485,0.309,0.195,6.05E-51,5,Jakmip2
A330023F24Rik,2.70E-55,-0.412975604,0.322,0.282,7.25E-51,5,A330023F24Rik
Pacs2.2,3.28E-55,-0.2355352,0.68,0.533,8.79E-51,5,Pacs2
Trmt13.2,3.38E-55,-0.318627922,0.295,0.231,9.08E-51,5,Trmt13
Spen,4.08E-55,-0.157458263,0.324,0.221,1.09E-50,5,Spen
Tbk1,4.12E-55,-0.104210784,0.26,0.159,1.11E-50,5,Tbk1
Add3.2,4.30E-55,-0.200663287,0.642,0.475,1.15E-50,5,Add3
Zfp277,4.47E-55,-0.103942457,0.257,0.153,1.20E-50,5,Zfp277
Jmjd1c.2,5.32E-55,0.178041338,0.765,0.489,1.43E-50,5,Jmjd1c
Trps1.2,5.91E-55,-0.15143738,0.593,0.414,1.59E-50,5,Trps1
Nsmf.1,6.13E-55,-0.101358282,0.293,0.185,1.65E-50,5,Nsmf
Map4k5.3,6.52E-55,-0.231389676,0.678,0.552,1.75E-50,5,Map4k5
Reep5,6.76E-55,0.115995946,0.501,0.293,1.82E-50,5,Reep5
Gtdc1.1,8.84E-55,-0.226663936,0.463,0.32,2.37E-50,5,Gtdc1
Robo1.3,9.17E-55,-1.891106201,0.143,0.362,2.46E-50,5,Robo1
Arhgap21.1,9.70E-55,-0.996224725,0.311,0.472,2.60E-50,5,Arhgap21
Nceh1,1.09E-54,0.153912152,0.291,0.132,2.94E-50,5,Nceh1
Jph1.3,1.21E-54,-1.082035755,0.242,0.405,3.25E-50,5,Jph1
Hmgcll1,1.37E-54,0.587582902,0.271,0.065,3.68E-50,5,Hmgcll1
Kif3c,1.57E-54,0.160278609,0.407,0.216,4.22E-50,5,Kif3c
Zfp608,1.71E-54,0.751324891,0.689,0.329,4.58E-50,5,Zfp608
Slc38a2.3,2.19E-54,-0.93476307,0.389,0.494,5.87E-50,5,Slc38a2
Ttc8,2.27E-54,0.102050183,0.253,0.11,6.09E-50,5,Ttc8
Nrd1,2.50E-54,0.265232481,0.664,0.384,6.72E-50,5,Nrd1
Secisbp2l.2,2.56E-54,0.449022542,0.685,0.366,6.86E-50,5,Secisbp2l
Dusp16.2,2.96E-54,0.100438483,0.503,0.298,7.94E-50,5,Dusp16
Desi1.2,3.50E-54,0.269394289,0.653,0.382,9.39E-50,5,Desi1
Gsk3b,5.24E-54,0.175842326,0.57,0.331,1.41E-49,5,Gsk3b
Ctcf,5.46E-54,-0.103183333,0.275,0.171,1.47E-49,5,Ctcf
Tcea1,5.87E-54,-0.101401771,0.315,0.201,1.57E-49,5,Tcea1
Fndc3a,5.88E-54,-0.267248644,0.293,0.221,1.58E-49,5,Fndc3a
Setdb1,6.84E-54,-0.170126966,0.253,0.168,1.84E-49,5,Setdb1
Hltf.1,8.03E-54,-0.116841829,0.313,0.204,2.15E-49,5,Hltf
Myo18a.3,8.91E-54,0.654981923,0.852,0.498,2.39E-49,5,Myo18a
Mbnl1.1,9.39E-54,-0.287238411,0.606,0.488,2.52E-49,5,Mbnl1
Eea1,1.00E-53,-0.321292652,0.275,0.215,2.69E-49,5,Eea1
Slc8a3,1.03E-53,0.209740455,0.445,0.224,2.76E-49,5,Slc8a3
Cst3.2,1.11E-53,-0.739211265,0.342,0.365,2.98E-49,5,Cst3
Trim35.1,1.19E-53,-0.419073019,0.488,0.447,3.20E-49,5,Trim35
Ndfip1,1.23E-53,0.139530126,0.494,0.283,3.30E-49,5,Ndfip1
Serbp1,1.25E-53,-0.105745643,0.262,0.16,3.35E-49,5,Serbp1
Mrtfb,1.51E-53,-0.12961666,0.378,0.247,4.06E-49,5,Mrtfb
Cecr2,1.71E-53,0.145764394,0.311,0.145,4.59E-49,5,Cecr2
5330434G04Rik,1.86E-53,0.142390468,0.452,0.247,4.98E-49,5,5330434G04Rik
Ercc6l2,1.87E-53,-0.123957555,0.264,0.156,5.02E-49,5,Ercc6l2
Tbcd.2,1.90E-53,-0.198400722,0.445,0.326,5.09E-49,5,Tbcd
Bfsp2.2,2.00E-53,0.540191994,0.512,0.224,5.37E-49,5,Bfsp2
Jam3.2,2.18E-53,0.53026188,0.83,0.482,5.84E-49,5,Jam3
Micall1.3,2.42E-53,0.106582069,0.611,0.386,6.50E-49,5,Micall1
Oxct1,2.58E-53,0.145853993,0.438,0.236,6.92E-49,5,Oxct1
Rasgrp3.3,2.70E-53,-1.336728629,0.087,0.346,7.23E-49,5,Rasgrp3
Anapc5,2.92E-53,-0.249850225,0.284,0.215,7.84E-49,5,Anapc5
Kctd3.3,3.12E-53,-1.132614303,0.206,0.398,8.36E-49,5,Kctd3
Tbl1x,3.36E-53,-0.206005855,0.398,0.29,9.02E-49,5,Tbl1x
Lrrc4c.1,3.43E-53,-0.672397679,0.868,0.801,9.21E-49,5,Lrrc4c
Ctnnal1,3.59E-53,0.339571195,0.414,0.186,9.63E-49,5,Ctnnal1
Il18.2,3.92E-53,-0.438915306,0.268,0.243,1.05E-48,5,Il18
Gnaq,4.43E-53,-0.257612632,0.676,0.543,1.19E-48,5,Gnaq
Bnip3l,4.66E-53,0.112854705,0.36,0.194,1.25E-48,5,Bnip3l
Dnajc19,5.09E-53,-0.158342358,0.329,0.222,1.36E-48,5,Dnajc19
Prkcb,5.31E-53,-0.357769221,0.403,0.327,1.42E-48,5,Prkcb
Gnao1,5.60E-53,-0.562654965,0.911,0.877,1.50E-48,5,Gnao1
Bicd1,5.76E-53,-0.426747958,0.499,0.433,1.54E-48,5,Bicd1
Zbtb20,5.87E-53,-0.553517464,0.962,0.934,1.58E-48,5,Zbtb20
Supt3,5.96E-53,-0.10857889,0.371,0.237,1.60E-48,5,Supt3
Ttyh2,6.18E-53,-0.455889158,0.64,0.594,1.66E-48,5,Ttyh2
Zfp236,6.39E-53,-0.117910633,0.293,0.19,1.71E-48,5,Zfp236
Snx2,8.06E-53,-0.133651805,0.284,0.183,2.16E-48,5,Snx2
Mtmr2.2,1.04E-52,0.246104599,0.647,0.383,2.80E-48,5,Mtmr2
Cblb.2,1.06E-52,-0.26449238,0.318,0.234,2.85E-48,5,Cblb
Sema4d.1,1.16E-52,1.19813961,0.653,0.297,3.11E-48,5,Sema4d
Klf13.2,1.20E-52,0.201304139,0.785,0.51,3.21E-48,5,Klf13
Amy1,1.21E-52,-0.135498069,0.336,0.221,3.24E-48,5,Amy1
Dis3l2.1,1.33E-52,-0.114981897,0.653,0.475,3.58E-48,5,Dis3l2
Arhgap5.2,1.56E-52,-0.181130255,0.523,0.403,4.20E-48,5,Arhgap5
Endod1.1,1.70E-52,-0.286116698,0.353,0.278,4.56E-48,5,Endod1
Lzts2,1.72E-52,-0.407040391,0.329,0.3,4.61E-48,5,Lzts2
St6galnac3.3,1.72E-52,-0.709714438,0.946,0.958,4.63E-48,5,St6galnac3
Cntn2,1.94E-52,-0.492112364,0.649,0.613,5.20E-48,5,Cntn2
Rbm28,1.97E-52,-0.125368267,0.266,0.172,5.27E-48,5,Rbm28
Prkce,2.07E-52,0.531232037,0.409,0.142,5.55E-48,5,Prkce
Cacnb4.4,2.17E-52,0.901676463,0.747,0.385,5.82E-48,5,Cacnb4
Nfat5.2,2.62E-52,0.141668221,0.642,0.4,7.04E-48,5,Nfat5
Rcbtb1.3,2.63E-52,-0.316054647,0.671,0.569,7.05E-48,5,Rcbtb1
Lims1,2.75E-52,-0.273932109,0.333,0.247,7.37E-48,5,Lims1
Stimate,2.75E-52,0.135356742,0.275,0.127,7.38E-48,5,Stimate
Rtf1,4.29E-52,-0.199316104,0.253,0.171,1.15E-47,5,Rtf1
Itpk1.3,5.31E-52,-0.242260394,0.669,0.546,1.43E-47,5,Itpk1
Lyst,5.43E-52,-0.104621801,0.271,0.168,1.46E-47,5,Lyst
Fan1,5.59E-52,-0.130658052,0.253,0.164,1.50E-47,5,Fan1
Kif6.2,5.88E-52,-0.416361625,0.398,0.334,1.58E-47,5,Kif6
Pard3.2,7.57E-52,-0.236035902,0.805,0.664,2.03E-47,5,Pard3
Polr3e,8.04E-52,-0.14218915,0.342,0.229,2.16E-47,5,Polr3e
Pafah1b1,8.74E-52,-0.12308015,0.881,0.692,2.35E-47,5,Pafah1b1
Dock1.2,1.01E-51,-0.600521431,0.74,0.774,2.71E-47,5,Dock1
Klf7,1.06E-51,0.161516023,0.745,0.481,2.86E-47,5,Klf7
Far1os.1,1.49E-51,0.129343373,0.329,0.165,4.00E-47,5,Far1os
Rmdn1,1.74E-51,-0.110675765,0.378,0.247,4.66E-47,5,Rmdn1
Gm19710,1.86E-51,0.103986186,0.286,0.141,5.00E-47,5,Gm19710
Negr1.1,2.06E-51,0.619067681,0.647,0.311,5.52E-47,5,Negr1
Fnbp1.1,2.39E-51,-0.57007919,0.859,0.974,6.40E-47,5,Fnbp1
Plekha5,2.51E-51,-0.427299318,0.532,0.469,6.74E-47,5,Plekha5
Mtus1.2,2.56E-51,-0.269382169,0.298,0.224,6.87E-47,5,Mtus1
Ccser1.3,2.82E-51,-1.093453226,0.349,0.456,7.57E-47,5,Ccser1
Nsmaf,3.41E-51,-0.109661731,0.253,0.158,9.15E-47,5,Nsmaf
Adcy9,3.52E-51,-0.231425619,0.304,0.218,9.45E-47,5,Adcy9
Slc25a27.2,3.73E-51,-0.517194976,0.374,0.362,1.00E-46,5,Slc25a27
Cab39l,4.21E-51,-0.207479343,0.336,0.229,1.13E-46,5,Cab39l
Bcas1os2.2,4.57E-51,0.774189506,0.642,0.309,1.23E-46,5,Bcas1os2
Cpox.2,5.25E-51,-0.226973659,0.324,0.237,1.41E-46,5,Cpox
Rab40c.1,5.35E-51,0.192084874,0.774,0.507,1.43E-46,5,Rab40c
Klhl5,6.12E-51,0.550826603,0.253,0.063,1.64E-46,5,Klhl5
Cipc.1,6.14E-51,-0.537514342,0.53,0.516,1.65E-46,5,Cipc
Phactr4.2,6.15E-51,-0.159498947,0.36,0.251,1.65E-46,5,Phactr4
Cobll1.1,8.10E-51,-0.618019255,0.497,0.517,2.17E-46,5,Cobll1
E130308A19Rik,8.77E-51,0.323754157,0.7,0.401,2.35E-46,5,E130308A19Rik
Tada2a.1,8.99E-51,-0.134506463,0.291,0.198,2.41E-46,5,Tada2a
Efcab14.2,9.76E-51,-0.280478814,0.362,0.286,2.62E-46,5,Efcab14
Sobp,1.00E-50,0.278818337,0.28,0.096,2.68E-46,5,Sobp
Scaf4,1.04E-50,-0.13493914,0.266,0.174,2.78E-46,5,Scaf4
Tmem132b.1,1.15E-50,0.234889516,0.546,0.308,3.08E-46,5,Tmem132b
Sgce,1.30E-50,-0.268427073,0.264,0.193,3.49E-46,5,Sgce
Arhgap39,1.31E-50,-0.478905264,0.537,0.495,3.50E-46,5,Arhgap39
Zhx3.2,1.46E-50,-0.285760387,0.311,0.235,3.93E-46,5,Zhx3
Sh3gl2,1.51E-50,0.201267607,0.291,0.121,4.07E-46,5,Sh3gl2
Atp1a1,1.66E-50,-0.125069402,0.3,0.199,4.46E-46,5,Atp1a1
Cadps.2,1.79E-50,-0.288672383,0.532,0.38,4.79E-46,5,Cadps
Rsbn1,2.11E-50,-0.118617857,0.255,0.162,5.65E-46,5,Rsbn1
Glrb.1,2.19E-50,-0.258609241,0.365,0.28,5.88E-46,5,Glrb
Soga3,2.34E-50,0.112841069,0.459,0.261,6.29E-46,5,Soga3
9130019P16Rik.2,2.36E-50,0.495274669,0.541,0.264,6.34E-46,5,9130019P16Rik
R3hcc1l,2.42E-50,-0.206945218,0.282,0.194,6.49E-46,5,R3hcc1l
Slc16a7,2.42E-50,-0.129844651,0.45,0.305,6.50E-46,5,Slc16a7
Tab2,2.44E-50,-0.217890199,0.322,0.235,6.54E-46,5,Tab2
Csrnp3.1,3.02E-50,-0.285952763,0.264,0.196,8.11E-46,5,Csrnp3
