,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Id4.10,0.002829924,0.145490733,0.358,0.331,1,16,Id4
Mmd2.9,0.003319084,0.188055933,0.41,0.403,1,16,Mmd2
Selplg.1,0.004240047,0.140560423,0.147,0.119,1,16,Selplg
Arpp19.15,0.004285391,-0.171264602,0.878,0.811,1,16,Arpp19
Ccn3.12,0.004307859,0.140839267,0.223,0.19,1,16,Ccn3
Fxyd1.9,0.004625841,0.121600635,0.351,0.325,1,16,Fxyd1
Appl2,0.006406881,0.119097145,0.209,0.179,1,16,Appl2
Olfml3.1,0.008402524,0.108506123,0.118,0.094,1,16,Olfml3
Nptxr.12,1.01E-96,0.66498038,0.891,0.676,1.97E-92,17,Nptxr
Hpcal4.13,2.80E-83,0.576805765,0.867,0.668,5.47E-79,17,Hpcal4
Olfm1.15,1.08E-81,0.477583263,0.996,0.928,2.12E-77,17,Olfm1
Ddn.11,2.34E-76,0.470961356,0.931,0.721,4.57E-72,17,Ddn
Slc17a7.16,1.01E-74,0.490008789,0.987,0.801,1.96E-70,17,Slc17a7
Ckb.11,1.60E-64,-0.29969397,1,1,3.11E-60,17,Ckb
Ccn3.13,2.09E-64,0.536415323,0.396,0.185,4.08E-60,17,Ccn3
Enc1.13,2.45E-61,0.404830374,0.918,0.726,4.77E-57,17,Enc1
Syn2.10,2.13E-54,0.424573632,0.926,0.787,4.15E-50,17,Syn2
Gpm6a.15,2.20E-54,0.349345513,0.999,0.973,4.29E-50,17,Gpm6a
Mbp.15,3.52E-54,-1.047532808,0.929,0.95,6.87E-50,17,Mbp
Snca.13,6.69E-53,0.401289793,0.856,0.681,1.30E-48,17,Snca
Camk2a.15,6.03E-52,0.420335134,0.956,0.786,1.18E-47,17,Camk2a
Sept4.12,3.16E-49,-0.601971513,0.264,0.524,6.16E-45,17,4-Sep
Arf3.14,8.23E-48,0.346335902,0.992,0.931,1.61E-43,17,Arf3
Ly6h.14,2.15E-42,0.313885844,0.947,0.79,4.19E-38,17,Ly6h
Sst.10,4.76E-41,0.387946121,0.806,0.631,9.29E-37,17,Sst
Thra.11,5.64E-41,0.323556055,0.988,0.911,1.10E-36,17,Thra
Camk2n1.15,1.66E-40,0.239945608,1,0.965,3.25E-36,17,Camk2n1
Plp1.14,8.36E-40,-1.525749208,0.854,0.829,1.63E-35,17,Plp1
Pvalb.11,1.12E-39,-0.690012062,0.258,0.49,2.18E-35,17,Pvalb
Vamp1.13,2.70E-39,-0.438593765,0.193,0.425,5.26E-35,17,Vamp1
Rcan2.12,1.90E-38,-0.359850626,0.374,0.606,3.72E-34,17,Rcan2
Mobp.14,5.53E-36,-0.916212085,0.753,0.77,1.08E-31,17,Mobp
Mag.14,8.36E-36,-0.631324597,0.216,0.428,1.63E-31,17,Mag
Mal.12,1.38E-35,-0.654674776,0.16,0.367,2.69E-31,17,Mal
Fth1.15,4.29E-35,-0.495341671,1,1,8.38E-31,17,Fth1
Rtn1.14,9.20E-35,0.248926139,1,0.989,1.80E-30,17,Rtn1
Hcn2.11,3.54E-34,-0.344499525,0.298,0.528,6.91E-30,17,Hcn2
Bcas1.11,7.38E-34,-0.508638882,0.226,0.432,1.44E-29,17,Bcas1
Nefm.11,5.46E-33,-0.379906947,0.289,0.503,1.07E-28,17,Nefm
Agt.14,1.50E-31,-0.454538637,0.105,0.283,2.93E-27,17,Agt
Tsc22d3.9,5.68E-31,-0.330624858,0.166,0.36,1.11E-26,17,Tsc22d3
Ctxn1.14,1.41E-30,0.274345764,0.906,0.74,2.76E-26,17,Ctxn1
Pcp4l1.15,3.53E-30,-0.41843982,0.242,0.439,6.89E-26,17,Pcp4l1
Olig1.14,3.74E-30,-0.41068048,0.27,0.477,7.30E-26,17,Olig1
Cldn11.13,5.63E-30,-0.531868409,0.151,0.333,1.10E-25,17,Cldn11
Slc17a6.15,1.93E-29,-0.42862736,0.125,0.3,3.76E-25,17,Slc17a6
Ncald.14,3.00E-29,0.261426917,0.861,0.715,5.86E-25,17,Ncald
Slc6a11.13,6.60E-29,-0.351195016,0.167,0.355,1.29E-24,17,Slc6a11
Fbxl16.13,1.33E-28,0.257460125,0.939,0.81,2.59E-24,17,Fbxl16
Apod.12,5.02E-28,-0.880915118,0.561,0.642,9.79E-24,17,Apod
Cck.14,6.45E-28,0.268535755,0.993,0.905,1.26E-23,17,Cck
Trf.13,7.74E-28,-0.881744938,0.768,0.757,1.51E-23,17,Trf
Prkcd.15,8.80E-28,-0.767398788,0.13,0.294,1.72E-23,17,Prkcd
Sec11c.9,3.02E-27,-0.291677097,0.33,0.541,5.90E-23,17,Sec11c
Gatm.13,3.13E-27,-0.491816994,0.232,0.412,6.11E-23,17,Gatm
Ina.10,3.67E-27,-0.264015718,0.31,0.525,7.17E-23,17,Ina
Fndc5.12,5.33E-27,-0.266056647,0.135,0.312,1.04E-22,17,Fndc5
Rnf13.10,6.95E-27,-0.336696483,0.193,0.377,1.36E-22,17,Rnf13
Dbndd2.12,7.99E-27,-0.466253096,0.38,0.554,1.56E-22,17,Dbndd2
Plcb4.12,8.41E-27,-0.312296606,0.113,0.284,1.64E-22,17,Plcb4
Atp2b4.12,1.43E-26,0.327747512,0.399,0.253,2.78E-22,17,Atp2b4
Tubb2a.14,1.93E-26,0.267888738,0.988,0.923,3.77E-22,17,Tubb2a
Slc30a3.12,3.82E-26,0.359041868,0.384,0.246,7.46E-22,17,Slc30a3
Mog.13,4.92E-26,-0.409831419,0.099,0.259,9.60E-22,17,Mog
Peg13.10,5.84E-26,-0.26422156,0.33,0.536,1.14E-21,17,Peg13
Tsc22d4.11,7.02E-26,-0.335784161,0.315,0.505,1.37E-21,17,Tsc22d4
Cplx1.14,1.06E-25,-0.387107689,0.916,0.913,2.07E-21,17,Cplx1
Rims3.13,1.14E-25,-0.274372605,0.2,0.383,2.22E-21,17,Rims3
Osbpl1a.14,1.75E-25,-0.290350856,0.343,0.538,3.41E-21,17,Osbpl1a
Tcf7l2.14,1.02E-24,-0.426352042,0.078,0.222,1.98E-20,17,Tcf7l2
Tmem88b.13,1.10E-24,-0.331357361,0.062,0.204,2.14E-20,17,Tmem88b
Kcnj10.10,1.38E-24,-0.303627998,0.249,0.432,2.68E-20,17,Kcnj10
Mapk1.14,2.86E-24,0.274094793,0.894,0.799,5.58E-20,17,Mapk1
Ids.10,3.25E-24,0.284913319,0.814,0.73,6.35E-20,17,Ids
Chchd10.11,4.64E-24,-0.247416602,0.979,0.979,9.06E-20,17,Chchd10
Qdpr.12,6.88E-24,-0.492269936,0.664,0.725,1.34E-19,17,Qdpr
Sparc.15,7.44E-24,-0.565109645,0.664,0.711,1.45E-19,17,Sparc
Aldh1a1.10,8.21E-24,-0.28257478,0.088,0.234,1.60E-19,17,Aldh1a1
mt-Nd5.8,9.97E-24,0.201757658,1,0.998,1.95E-19,17,mt-Nd5
Zic1.15,1.27E-23,-0.294982542,0.042,0.172,2.47E-19,17,Zic1
Nefh.10,4.19E-23,-0.290319924,0.116,0.268,8.18E-19,17,Nefh
Gng11.12,5.15E-23,-0.299747833,0.099,0.245,1.00E-18,17,Gng11
Ermn.12,5.16E-23,-0.353572025,0.087,0.228,1.01E-18,17,Ermn
Sema7a.12,6.83E-23,-0.217977799,0.103,0.254,1.33E-18,17,Sema7a
Csrp1.12,1.85E-22,-0.452964955,0.441,0.582,3.61E-18,17,Csrp1
Nudt4.12,1.87E-22,-0.232207466,0.258,0.447,3.65E-18,17,Nudt4
Tspan2.11,1.95E-22,-0.34385841,0.125,0.275,3.81E-18,17,Tspan2
Ppp1r14a.12,2.45E-22,-0.335409174,0.081,0.219,4.79E-18,17,Ppp1r14a
Scn1a.12,3.53E-22,-0.209827613,0.088,0.232,6.89E-18,17,Scn1a
Ccdc136.13,4.12E-22,-0.320573477,0.223,0.388,8.04E-18,17,Ccdc136
Ldha.12,4.49E-22,0.244952915,0.911,0.812,8.76E-18,17,Ldha
Lgi3.10,4.61E-22,-0.296387517,0.254,0.422,9.00E-18,17,Lgi3
Epb41l3.8,4.85E-22,-0.249435916,0.233,0.409,9.46E-18,17,Epb41l3
Slc1a2.11,5.47E-22,0.212831547,0.998,0.983,1.07E-17,17,Slc1a2
mt-Nd2.9,6.81E-22,0.144070938,1,1,1.33E-17,17,mt-Nd2
Gprc5b.9,8.19E-22,-0.267348047,0.142,0.297,1.60E-17,17,Gprc5b
Cnp.13,2.98E-21,-0.614350828,0.544,0.633,5.81E-17,17,Cnp
Camta1.11,3.81E-21,-0.218284866,0.342,0.532,7.44E-17,17,Camta1
Rgs7bp.11,3.83E-21,-0.307790508,0.299,0.466,7.47E-17,17,Rgs7bp
Pdp1.11,4.70E-21,-0.331194806,0.287,0.452,9.16E-17,17,Pdp1
Celf4.11,5.78E-21,0.27480283,0.83,0.731,1.13E-16,17,Celf4
Scn4b.10,8.43E-21,-0.28520221,0.077,0.208,1.64E-16,17,Scn4b
Ramp3.16,1.00E-20,-0.336060219,0.085,0.219,1.95E-16,17,Ramp3
Ndrg1.11,1.01E-20,-0.335170127,0.144,0.288,1.98E-16,17,Ndrg1
Ldhb.12,1.57E-20,-0.219615286,0.985,0.985,3.06E-16,17,Ldhb
Kcna2.12,2.10E-20,-0.229890732,0.191,0.352,4.10E-16,17,Kcna2
Edil3.13,2.32E-20,-0.283089949,0.346,0.524,4.53E-16,17,Edil3
Lypd1.12,4.37E-20,0.435063219,0.296,0.188,8.52E-16,17,Lypd1
Pllp.12,5.00E-20,-0.346473987,0.142,0.281,9.76E-16,17,Pllp
Clic4.12,6.02E-20,-0.253307129,0.102,0.236,1.17E-15,17,Clic4
Pacs2.11,6.92E-20,-0.301918993,0.174,0.322,1.35E-15,17,Pacs2
Psd.15,7.10E-20,0.268678501,0.724,0.629,1.39E-15,17,Psd
Rap1gap.10,8.91E-20,-0.217302391,0.365,0.554,1.74E-15,17,Rap1gap
Dynll1.14,1.24E-19,0.202299949,0.995,0.979,2.43E-15,17,Dynll1
Lmo3.11,1.64E-19,0.34775958,0.375,0.267,3.20E-15,17,Lmo3
Cers2.9,1.88E-19,-0.206293885,0.068,0.192,3.67E-15,17,Cers2
Spock3.12,1.91E-19,-0.274324005,0.267,0.429,3.72E-15,17,Spock3
Tspan7.15,1.98E-19,0.200955478,1,0.986,3.86E-15,17,Tspan7
Plekhb1.14,2.50E-19,-0.499124958,0.65,0.693,4.87E-15,17,Plekhb1
Kcnc1.10,2.63E-19,-0.2550227,0.246,0.406,5.13E-15,17,Kcnc1
Gda.10,2.96E-19,0.335220312,0.437,0.321,5.78E-15,17,Gda
Rpl4.9,3.03E-19,-0.202640358,0.994,0.992,5.92E-15,17,Rpl4
Grb14.9,3.15E-19,-0.272111907,0.112,0.246,6.14E-15,17,Grb14
Elmo1.10,3.29E-19,-0.24317507,0.198,0.35,6.41E-15,17,Elmo1
Rps3a1.12,4.07E-19,-0.209117611,0.982,0.987,7.95E-15,17,Rps3a1
Selenop.15,4.81E-19,-0.338431784,0.658,0.718,9.39E-15,17,Selenop
mt-Co3.9,5.55E-19,0.101855906,1,1,1.08E-14,17,mt-Co3
Rasgef1a.12,7.55E-19,0.339447273,0.543,0.447,1.47E-14,17,Rasgef1a
Phldb1.11,7.83E-19,-0.248910899,0.094,0.222,1.53E-14,17,Phldb1
Cuta.6,9.83E-19,-0.203287438,0.24,0.403,1.92E-14,17,Cuta
Map2.11,1.01E-18,0.240003094,0.807,0.73,1.98E-14,17,Map2
Cuedc2.4,1.07E-18,-0.172969516,0.379,0.567,2.08E-14,17,Cuedc2
Hlf.13,1.14E-18,-0.248491509,0.246,0.404,2.22E-14,17,Hlf
Nars.6,1.84E-18,-0.174445004,0.365,0.552,3.58E-14,17,Nars
Atp6v0c.9,2.00E-18,0.151725746,1,0.999,3.90E-14,17,Atp6v0c
Gpr37.10,2.05E-18,-0.291642744,0.133,0.268,4.01E-14,17,Gpr37
Syt2.8,2.32E-18,-0.185817081,0.032,0.134,4.53E-14,17,Syt2
Nat8l.11,2.70E-18,-0.215809855,0.405,0.573,5.27E-14,17,Nat8l
Slc38a2.7,2.79E-18,-0.253209174,0.227,0.376,5.45E-14,17,Slc38a2
Scd1.15,3.23E-18,-0.25217087,0.318,0.485,6.31E-14,17,Scd1
mt-Atp8.9,3.31E-18,0.230228801,0.889,0.783,6.47E-14,17,mt-Atp8
Itih3.12,3.33E-18,-0.224529033,0.057,0.17,6.50E-14,17,Itih3
Kif5b.10,3.39E-18,-0.239629339,0.323,0.493,6.61E-14,17,Kif5b
Adam23.7,4.07E-18,-0.185517096,0.137,0.273,7.95E-14,17,Adam23
Adarb1.14,4.24E-18,-0.309725113,0.27,0.424,8.26E-14,17,Adarb1
Cmtm5.11,4.94E-18,-0.291906514,0.131,0.26,9.63E-14,17,Cmtm5
Mid1ip1.9,4.94E-18,-0.226258247,0.253,0.408,9.65E-14,17,Mid1ip1
Glo1.8,5.29E-18,-0.194860876,0.269,0.439,1.03E-13,17,Glo1
Peg3.12,5.46E-18,-0.238429538,0.276,0.434,1.06E-13,17,Peg3
Laptm4a.9,6.96E-18,-0.214751328,0.432,0.6,1.36E-13,17,Laptm4a
Sgk1.9,7.41E-18,-0.222546648,0.17,0.313,1.45E-13,17,Sgk1
Rnf220.6,7.92E-18,-0.174452112,0.302,0.476,1.55E-13,17,Rnf220
Desi1.8,1.01E-17,-0.217202047,0.215,0.369,1.96E-13,17,Desi1
Evi2a.12,1.08E-17,-0.2467431,0.065,0.178,2.12E-13,17,Evi2a
Dst.5,1.10E-17,-0.179218491,0.298,0.466,2.15E-13,17,Dst
Scg2.13,1.12E-17,-0.311098462,0.412,0.564,2.18E-13,17,Scg2
Lynx1.13,1.13E-17,-0.200072498,0.257,0.417,2.21E-13,17,Lynx1
Pld3.10,1.51E-17,0.230905621,0.854,0.758,2.94E-13,17,Pld3
Rit2.12,1.54E-17,-0.187986252,0.237,0.4,3.01E-13,17,Rit2
Rora.14,1.55E-17,-0.267368282,0.127,0.258,3.02E-13,17,Rora
mt-Nd4l.8,1.70E-17,0.23030659,0.961,0.885,3.31E-13,17,mt-Nd4l
Nkx6-2.12,1.83E-17,-0.186447763,0.042,0.147,3.58E-13,17,Nkx6-2
Sptbn2.14,1.87E-17,0.227029701,0.809,0.707,3.64E-13,17,Sptbn2
Cd9.12,1.96E-17,-0.258655066,0.094,0.213,3.82E-13,17,Cd9
Ubl3.8,2.41E-17,-0.215770129,0.42,0.58,4.70E-13,17,Ubl3
Hmgn2.10,2.67E-17,-0.169789016,0.105,0.232,5.21E-13,17,Hmgn2
mt-Co2.9,3.37E-17,0.115389932,1,1,6.57E-13,17,mt-Co2
Gng13.13,3.64E-17,0.234423271,0.752,0.67,7.11E-13,17,Gng13
mt-Nd3.11,4.06E-17,0.148029818,1,1,7.91E-13,17,mt-Nd3
Bc1.11,4.08E-17,0.242275856,0.917,0.795,7.95E-13,17,Bc1
Fnbp1.10,4.23E-17,-0.221065696,0.132,0.262,8.25E-13,17,Fnbp1
Rtl8b.6,6.79E-17,-0.191234489,0.309,0.47,1.33E-12,17,Rtl8b
Anxa5.10,1.16E-16,-0.221689566,0.157,0.288,2.25E-12,17,Anxa5
Scrt1.14,1.17E-16,-0.176444267,0.198,0.345,2.29E-12,17,Scrt1
Amotl1.13,1.28E-16,-0.209391752,0.068,0.177,2.50E-12,17,Amotl1
Rps9.13,1.37E-16,-0.22214225,0.946,0.939,2.68E-12,17,Rps9
Sec62.7,1.41E-16,-0.167857794,0.315,0.488,2.74E-12,17,Sec62
Ank3.7,1.50E-16,-0.195336668,0.374,0.548,2.93E-12,17,Ank3
Rpsa.12,1.64E-16,-0.208527722,0.999,0.994,3.20E-12,17,Rpsa
Efnb3.13,1.78E-16,-0.299886403,0.154,0.278,3.48E-12,17,Efnb3
Selenow.11,2.10E-16,0.15894541,1,0.999,4.11E-12,17,Selenow
Eif1.6,2.50E-16,-0.174724596,0.991,0.991,4.89E-12,17,Eif1
Kndc1.7,2.64E-16,-0.155094692,0.136,0.268,5.15E-12,17,Kndc1
Fa2h.12,2.90E-16,-0.223100778,0.041,0.137,5.66E-12,17,Fa2h
Cit.13,3.83E-16,-0.184254274,0.123,0.248,7.47E-12,17,Cit
AI593442.14,4.76E-16,-0.247788771,0.302,0.448,9.28E-12,17,AI593442
Aatk.8,5.13E-16,-0.1799262,0.254,0.405,1.00E-11,17,Aatk
Ndufs4.7,5.45E-16,-0.17071396,0.406,0.572,1.06E-11,17,Ndufs4
Mrpl42.3,5.45E-16,-0.169830392,0.284,0.446,1.06E-11,17,Mrpl42
Kcnab3.14,6.18E-16,-0.207134167,0.082,0.193,1.21E-11,17,Kcnab3
Slc24a2.15,7.64E-16,-0.27458694,0.592,0.683,1.49E-11,17,Slc24a2
Nsg2.14,8.36E-16,0.191777495,0.952,0.873,1.63E-11,17,Nsg2
Opalin.12,8.60E-16,-0.260965051,0.078,0.186,1.68E-11,17,Opalin
Hspa4l.9,9.53E-16,-0.164576385,0.261,0.413,1.86E-11,17,Hspa4l
Serpine2.11,1.28E-15,-0.222999303,0.38,0.534,2.49E-11,17,Serpine2
Carhsp1.10,1.46E-15,-0.211658082,0.074,0.179,2.85E-11,17,Carhsp1
Rnf7.7,1.63E-15,-0.187193063,0.35,0.508,3.19E-11,17,Rnf7
Chn2.6,1.89E-15,-0.163441658,0.073,0.179,3.68E-11,17,Chn2
Pitpnc1.8,1.94E-15,-0.174918853,0.127,0.25,3.78E-11,17,Pitpnc1
Pdlim2.13,2.19E-15,-0.202507103,0.044,0.138,4.27E-11,17,Pdlim2
Atp1a2.13,2.68E-15,-0.315935397,0.963,0.922,5.23E-11,17,Atp1a2
Slc38a1.6,2.90E-15,-0.139868867,0.17,0.304,5.66E-11,17,Slc38a1
Gna12.10,3.08E-15,-0.236499159,0.153,0.276,6.00E-11,17,Gna12
Basp1.15,3.23E-15,0.183197683,0.973,0.873,6.30E-11,17,Basp1
Retreg1.5,3.49E-15,-0.140142861,0.078,0.187,6.81E-11,17,Retreg1
2900097C17Rik.12,3.56E-15,0.186898916,0.999,0.989,6.95E-11,17,2900097C17Rik
Lsm6.8,3.66E-15,-0.178033991,0.201,0.333,7.13E-11,17,Lsm6
Zmat4.11,4.06E-15,-0.155882444,0.067,0.169,7.91E-11,17,Zmat4
Hapln4.12,4.39E-15,-0.177607536,0.192,0.326,8.56E-11,17,Hapln4
Tnnt1.15,5.22E-15,-0.205156702,0.033,0.121,1.02E-10,17,Tnnt1
Nudc.2,5.29E-15,-0.172782666,0.327,0.485,1.03E-10,17,Nudc
Cacng2.6,5.30E-15,-0.150744198,0.076,0.182,1.03E-10,17,Cacng2
Anapc11.2,5.58E-15,-0.147205566,0.289,0.448,1.09E-10,17,Anapc11
1810037I17Rik.5,5.59E-15,-0.172580606,0.396,0.559,1.09E-10,17,1810037I17Rik
Tpt1.10,5.82E-15,-0.188530188,0.998,0.997,1.14E-10,17,Tpt1
Mrpl18.3,6.01E-15,-0.146927805,0.181,0.314,1.17E-10,17,Mrpl18
Them6.5,6.51E-15,-0.150211272,0.055,0.152,1.27E-10,17,Them6
Rps8.12,7.16E-15,-0.178299806,0.998,0.998,1.40E-10,17,Rps8
Eif3h.5,7.35E-15,-0.13306,0.378,0.559,1.43E-10,17,Eif3h
Fnta.5,7.47E-15,-0.162200613,0.133,0.255,1.46E-10,17,Fnta
Sv2b.14,8.71E-15,0.293386583,0.58,0.506,1.70E-10,17,Sv2b
Il33.12,9.09E-15,-0.235241954,0.142,0.261,1.77E-10,17,Il33
Litaf.11,1.07E-14,-0.213561828,0.069,0.169,2.08E-10,17,Litaf
Lrrc49.6,1.19E-14,-0.142427308,0.112,0.228,2.31E-10,17,Lrrc49
Nacc2.10,1.32E-14,-0.201948504,0.18,0.306,2.58E-10,17,Nacc2
Ugt8a.11,1.39E-14,-0.197634641,0.053,0.147,2.72E-10,17,Ugt8a
Klf9.12,1.43E-14,-0.181256559,0.303,0.446,2.80E-10,17,Klf9
Phyh.6,1.51E-14,-0.143428745,0.222,0.365,2.95E-10,17,Phyh
Mbnl2.4,1.52E-14,-0.159373795,0.335,0.494,2.97E-10,17,Mbnl2
Endod1.9,1.68E-14,-0.195046691,0.206,0.337,3.29E-10,17,Endod1
Csde1.3,1.82E-14,-0.170315026,0.373,0.543,3.56E-10,17,Csde1
Rps5.12,1.85E-14,-0.195308248,0.963,0.956,3.61E-10,17,Rps5
Synpo2.16,1.85E-14,-0.190555789,0.048,0.139,3.62E-10,17,Synpo2
Sdhd.5,1.87E-14,-0.15166976,0.182,0.312,3.66E-10,17,Sdhd
Dnajc21.7,2.02E-14,-0.118285657,0.06,0.158,3.94E-10,17,Dnajc21
Ptpn3.13,2.22E-14,-0.224197683,0.122,0.234,4.33E-10,17,Ptpn3
Ccdc124.7,2.25E-14,-0.158638574,0.339,0.499,4.38E-10,17,Ccdc124
Bcap31.5,2.30E-14,-0.152400268,0.185,0.316,4.49E-10,17,Bcap31
Tmem242.3,2.33E-14,-0.143392232,0.126,0.244,4.54E-10,17,Tmem242
Rpl21.10,2.39E-14,-0.168378938,1,0.999,4.67E-10,17,Rpl21
Cox5a.9,2.77E-14,-0.18506942,0.938,0.943,5.40E-10,17,Cox5a
Rps6.12,2.98E-14,-0.185059302,0.953,0.945,5.81E-10,17,Rps6
Atp5j.7,3.12E-14,-0.160357396,0.989,0.99,6.10E-10,17,Atp5j
Fkbp4.7,3.18E-14,-0.145164875,0.23,0.373,6.20E-10,17,Fkbp4
Rab21.3,3.25E-14,-0.156313483,0.201,0.336,6.33E-10,17,Rab21
Slc12a2.11,3.56E-14,-0.205923036,0.109,0.218,6.95E-10,17,Slc12a2
Cpne6.14,3.68E-14,0.29685942,0.427,0.332,7.17E-10,17,Cpne6
Nrip3.11,3.93E-14,-0.208589921,0.188,0.313,7.67E-10,17,Nrip3
Cntn2.7,3.94E-14,-0.198783743,0.106,0.215,7.69E-10,17,Cntn2
Pea15a.11,5.15E-14,0.173446508,0.922,0.829,1.01E-09,17,Pea15a
Enpp2.13,5.37E-14,-0.621196255,0.49,0.606,1.05E-09,17,Enpp2
Ntng1.15,5.37E-14,-0.247670743,0.109,0.215,1.05E-09,17,Ntng1
Cltb.6,5.39E-14,-0.129715916,0.416,0.589,1.05E-09,17,Cltb
Rasgrp2.10,5.70E-14,-0.167117194,0.073,0.17,1.11E-09,17,Rasgrp2
Cpne9.12,6.52E-14,-0.150915389,0.096,0.203,1.27E-09,17,Cpne9
Dennd5a.10,7.08E-14,-0.156963941,0.388,0.555,1.38E-09,17,Dennd5a
Plxdc1.8,7.15E-14,-0.135312742,0.054,0.146,1.40E-09,17,Plxdc1
Sox2ot.7,7.33E-14,-0.165533576,0.049,0.139,1.43E-09,17,Sox2ot
Ptn.12,7.47E-14,0.178952379,0.848,0.752,1.46E-09,17,Ptn
Ndufa6.8,7.48E-14,-0.174112767,0.942,0.939,1.46E-09,17,Ndufa6
Sik3.6,8.18E-14,-0.118383861,0.226,0.371,1.60E-09,17,Sik3
Kctd17.10,8.48E-14,-0.172390175,0.393,0.549,1.65E-09,17,Kctd17
Gjb1.11,8.65E-14,-0.153858792,0.026,0.105,1.69E-09,17,Gjb1
Abca2.10,1.02E-13,-0.189833095,0.29,0.427,1.98E-09,17,Abca2
Ddt.4,1.07E-13,-0.166721528,0.241,0.379,2.08E-09,17,Ddt
Rufy3.6,1.11E-13,-0.129878076,0.339,0.499,2.17E-09,17,Rufy3
Ttyh2.12,1.25E-13,-0.196705671,0.065,0.159,2.44E-09,17,Ttyh2
mt-Nd4.10,1.26E-13,0.101426988,1,1,2.46E-09,17,mt-Nd4
Arl2.7,1.31E-13,-0.149378664,0.274,0.415,2.56E-09,17,Arl2
Calm1.12,1.34E-13,0.127058654,1,1,2.62E-09,17,Calm1
Abat.14,1.41E-13,-0.177781067,0.375,0.526,2.75E-09,17,Abat
Vmp1.6,1.43E-13,-0.159669231,0.282,0.422,2.78E-09,17,Vmp1
Inf2.11,1.43E-13,-0.224945765,0.227,0.352,2.79E-09,17,Inf2
Calb2.16,1.44E-13,-0.304467859,0.13,0.24,2.81E-09,17,Calb2
Esd.5,1.51E-13,-0.112461285,0.251,0.396,2.95E-09,17,Esd
Hpcal1.15,1.58E-13,0.286777982,0.339,0.246,3.09E-09,17,Hpcal1
Tmem229a.10,1.66E-13,-0.182069558,0.144,0.256,3.24E-09,17,Tmem229a
Iscu.8,1.71E-13,-0.159392258,0.422,0.577,3.34E-09,17,Iscu
Patj.14,1.74E-13,-0.161226671,0.042,0.126,3.40E-09,17,Patj
Cnih2.13,1.75E-13,0.212806562,0.775,0.718,3.41E-09,17,Cnih2
Ier5.13,1.81E-13,-0.208382619,0.193,0.313,3.53E-09,17,Ier5
Ntsr2.11,1.88E-13,-0.191485234,0.368,0.513,3.67E-09,17,Ntsr2
Plekhh1.10,2.08E-13,-0.16059526,0.032,0.111,4.05E-09,17,Plekhh1
Kcnk1.12,2.18E-13,-0.148999602,0.232,0.367,4.25E-09,17,Kcnk1
Tmbim1.12,2.23E-13,-0.191258691,0.082,0.178,4.34E-09,17,Tmbim1
Inpp5f.5,2.24E-13,-0.149369,0.164,0.285,4.38E-09,17,Inpp5f
Rps27a.12,2.33E-13,-0.171364767,0.999,0.997,4.55E-09,17,Rps27a
Hist1h2bc.9,2.42E-13,-0.204941567,0.237,0.365,4.72E-09,17,Hist1h2bc
Slc4a4.9,2.52E-13,-0.135239731,0.174,0.299,4.92E-09,17,Slc4a4
Sacm1l.7,2.59E-13,-0.143603579,0.16,0.278,5.06E-09,17,Sacm1l
Plekhg1.14,2.64E-13,-0.175631289,0.037,0.118,5.14E-09,17,Plekhg1
Acyp2.7,2.64E-13,-0.165765305,0.13,0.238,5.14E-09,17,Acyp2
Cnn3.8,2.68E-13,-0.162693518,0.145,0.26,5.23E-09,17,Cnn3
Nfic.9,2.85E-13,-0.145210334,0.118,0.227,5.56E-09,17,Nfic
Slc6a9.14,2.90E-13,-0.168847954,0.089,0.188,5.66E-09,17,Slc6a9
Txn1.8,2.98E-13,-0.153996535,0.394,0.554,5.81E-09,17,Txn1
Cct5.7,3.12E-13,-0.146860328,0.371,0.543,6.08E-09,17,Cct5
Suclg1.6,3.26E-13,-0.133868744,0.373,0.537,6.36E-09,17,Suclg1
Slc44a1.12,3.37E-13,-0.233497164,0.135,0.242,6.57E-09,17,Slc44a1
Ahcyl2.5,3.43E-13,-0.139984901,0.152,0.27,6.68E-09,17,Ahcyl2
Rgs16.15,3.89E-13,-0.151954902,0.032,0.11,7.59E-09,17,Rgs16
Neurl1a.12,3.95E-13,0.295521496,0.426,0.339,7.70E-09,17,Neurl1a
Erbin.9,3.97E-13,-0.179899077,0.103,0.205,7.75E-09,17,Erbin
Npc2.7,4.15E-13,-0.188033173,0.228,0.354,8.09E-09,17,Npc2
Cryab.12,4.19E-13,-0.50579664,0.699,0.707,8.18E-09,17,Cryab
Atp2a2.13,4.29E-13,-0.224317991,0.977,0.962,8.36E-09,17,Atp2a2
Spag9.4,4.35E-13,-0.141204784,0.399,0.55,8.48E-09,17,Spag9
Nap1l5.10,4.61E-13,-0.339853914,0.909,0.896,8.99E-09,17,Nap1l5
Arpp21.12,4.67E-13,0.126031403,0.572,0.478,9.12E-09,17,Arpp21
Atp5h.4,4.83E-13,-0.156695039,0.982,0.982,9.42E-09,17,Atp5h
Slc25a39.5,4.89E-13,-0.111581815,0.18,0.302,9.55E-09,17,Slc25a39
Rhog.11,4.93E-13,-0.18351803,0.074,0.167,9.61E-09,17,Rhog
Nap1l2.10,5.04E-13,-0.118393742,0.249,0.387,9.83E-09,17,Nap1l2
Npm1.9,5.23E-13,-0.145873097,0.405,0.566,1.02E-08,17,Npm1
